"Type","Site","Analyte","Sample.Date","ppt","lab.qual","limit"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeS",2018-02-21,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBA",2018-03-22,NA,"J O Q-2","28"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBS",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDA",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDoA",2018-03-22,NA,"J O QS-3 U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDS",2018-03-22,NA,"J O QC-5 QR-1 U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpA",2018-03-22,55,"",""
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpS",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxA",2018-03-22,82,"",""
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxS",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNA",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNS",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOA",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOS",2018-03-22,NA,"J O Q-2","26"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeA",2018-03-22,56,"",""
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeS",2018-03-22,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBA",2018-04-11,NA,"J O Q-2","24"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDA",2018-04-11,NA,"U","160"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDoA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDS",2018-04-11,NA,"J O QC-5 U","82"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpA",2018-04-11,43,"",""
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxA",2018-04-11,57,"",""
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOS",2018-04-11,NA,"J O Q-2","18"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeA",2018-04-11,47,"",""
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBA",2018-05-09,NA,"J O Q-2","25"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBS",2018-05-09,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDA",2018-05-09,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDoA",2018-05-09,NA,"U","77"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDS",2018-05-09,NA,"J O QC-3 U","150"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpA",2018-05-09,NA,"J O Q-2","26"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpS",2018-05-09,NA,"J O QL-3 U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxA",2018-05-09,NA,"J O Q-2","35"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxS",2018-05-09,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNA",2018-05-09,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNS",2018-05-09,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOA",2018-05-09,NA,"J O Q-2","32"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOS",2018-05-09,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeA",2018-05-09,NA,"J O Q-2","32"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeS",2018-05-09,NA,"U","39"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBA",2018-06-13,NA,"J O Q-2 QM-3","24"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFBS",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDA",2018-06-13,NA,"U","160"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDoA",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFDS",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpA",2018-06-13,NA,"J O Q-2","23"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHpS",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxA",2018-06-13,NA,"J O Q-2","35"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFHxS",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNA",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFNS",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOA",2018-06-13,NA,"J O Q-2","26"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFOS",2018-06-13,NA,"J O Q-2 QM-3","25"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeA",2018-06-13,NA,"J O Q-2","40"
"Source","JORDAN LAKE AT NARROWS NEAR BONSAL","PFPeS",2018-06-13,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBA",2018-01-03,NA,"J O Q-2","26"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBS",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDA",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDoA",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDS",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpA",2018-01-03,NA,"J O Q-2","26"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpS",2018-01-03,NA,"J O QL-1 U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxA",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxS",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNA",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNS",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOA",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOS",2018-01-03,NA,"J O Q-2","32"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeA",2018-01-03,NA,"J O Q-2","26"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeS",2018-01-03,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBA",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBS",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDA",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDoA",2018-02-21,NA,"U","160"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDS",2018-02-21,NA,"J O QR-1 U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpA",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpS",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxA",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxS",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNA",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNS",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOA",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOS",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeA",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeS",2018-02-21,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBS",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDoA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDS",2018-03-22,NA,"J O QC-5 QR-1 U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpS",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxS",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNS",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOS",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeA",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeS",2018-03-22,NA,"U","37"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDA",2018-04-11,NA,"U","160"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDoA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDS",2018-04-11,NA,"J O QC-5 U","82"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOA",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeA",2018-04-11,NA,"J O Q-2","19"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeS",2018-04-11,NA,"U","41"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBA",2018-05-09,NA,"J O Q-2","19"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBS",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDA",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDoA",2018-05-09,NA,"U","79"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDS",2018-05-09,NA,"J O QC-3 U","160"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpA",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpS",2018-05-09,NA,"J O QL-3 U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxA",2018-05-09,NA,"U","79"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxS",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNA",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNS",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOA",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOS",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeA",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeS",2018-05-09,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBA",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFBS",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDA",2018-06-13,NA,"U","160"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDoA",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFDS",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpA",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHpS",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxA",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFHxS",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNA",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFNS",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOA",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFOS",2018-06-13,NA,"J O Q-2","21"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeA",2018-06-13,NA,"U","40"
"Source","JORDAN LAKE NEAR FARRINGTON NC","PFPeS",2018-06-13,NA,"U","40"
"Source","Knap of Reeds Creek","PFBA",2018-07-26,NA,"U","160"
"Source","Knap of Reeds Creek","PFBS",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFDA",2018-07-26,NA,"U","79"
"Source","Knap of Reeds Creek","PFDoA",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFDS",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFHpA",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFHpS",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFHxA",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFHxS",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFNA",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFNS",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFOA",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFOS",2018-07-26,NA,"J O Q-2","17"
"Source","Knap of Reeds Creek","PFPeA",2018-07-26,57,"",""
"Source","Knap of Reeds Creek","PFPeS",2018-07-26,NA,"U","40"
"Source","Knap of Reeds Creek","PFBA",2018-08-16,NA,"J O QC-3 U","80"
"Source","Knap of Reeds Creek","PFBS",2018-08-16,NA,"J O QC-3 U","40"
"Source","Knap of Reeds Creek","PFDA",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFDoA",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFDS",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFHpA",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFHpS",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFHxA",2018-08-16,NA,"U","80"
"Source","Knap of Reeds Creek","PFHxS",2018-08-16,NA,"J O QC-3 U","40"
"Source","Knap of Reeds Creek","PFNA",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFNS",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFOA",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFOS",2018-08-16,NA,"J O Q-2","17"
"Source","Knap of Reeds Creek","PFPeA",2018-08-16,NA,"J O Q-2","60"
"Source","Knap of Reeds Creek","PFPeA",2018-08-16,NA,"J O Q-2","60"
"Source","Knap of Reeds Creek","PFPeS",2018-08-16,NA,"U","40"
"Source","Knap of Reeds Creek","PFBA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFBS",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFDA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFDoA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFDS",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFHpA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFHpS",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFHxA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFHxS",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFNA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFNS",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFOA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFOS",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFPeA",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFPeS",2018-10-25,NA,"U","41"
"Source","Knap of Reeds Creek","PFBA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFBS",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFDA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFDoA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFDS",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFHpA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFHpS",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFHxA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFHxS",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFNA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFNS",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFOA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFOS",2018-11-29,46,"",""
"Source","Knap of Reeds Creek","PFPeA",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFPeS",2018-11-29,NA,"U","39"
"Source","Knap of Reeds Creek","PFBA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFBS",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFDA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFDoA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFDS",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFHpA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFHpS",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFHxA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFHxS",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFNA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFNS",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFOA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFOS",2018-12-17,NA,"H-7 J O Q-2","22"
"Source","Knap of Reeds Creek","PFPeA",2018-12-17,NA,"H-7 J O U","39"
"Source","Knap of Reeds Creek","PFPeS",2018-12-17,NA,"H-7 J O U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFBA",2018-07-12,NA,"U","78"
"Source","Lake Brandt at Dam near Hillsdale","PFBS",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFDA",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFDoA",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFDS",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFHpA",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFHpS",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFHxA",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFHxS",2018-07-12,NA,"J O Q-2","24"
"Source","Lake Brandt at Dam near Hillsdale","PFNA",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFNS",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFOA",2018-07-12,NA,"U","39"
"Source","Lake Brandt at Dam near Hillsdale","PFOS",2018-07-12,68,"",""
"Source","Lake Brandt at Dam near Hillsdale","PFPeA",2018-07-12,NA,"J O Q-2","20"
"Source","Lake Brandt at Dam near Hillsdale","PFPeA",2018-07-12,NA,"J O Q-2","20"
"Source","Lake Brandt at Dam near Hillsdale","PFPeS",2018-07-12,NA,"U","39"
"Source","Lake Mackintosh at Dam","PFBA",2018-05-03,NA,"U","76"
"Source","Lake Mackintosh at Dam","PFBS",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFDA",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFDoA",2018-05-03,NA,"U","150"
"Source","Lake Mackintosh at Dam","PFDS",2018-05-03,NA,"J O QC-3 U","38"
"Source","Lake Mackintosh at Dam","PFHpA",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFHpS",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFHxA",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFHxS",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFNA",2018-05-03,NA,"J O QL-3 U","150"
"Source","Lake Mackintosh at Dam","PFNS",2018-05-03,NA,"U","150"
"Source","Lake Mackintosh at Dam","PFOA",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFOS",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFPeA",2018-05-03,NA,"U","38"
"Source","Lake Mackintosh at Dam","PFPeS",2018-05-03,NA,"U","38"
"Source","Lake Townsend at Dam near Greensboro, NC","PFBA",2018-07-12,NA,"U","80"
"Source","Lake Townsend at Dam near Greensboro, NC","PFBS",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFDA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFDoA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFDS",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFHpA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFHpS",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFHxA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFHxS",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFNA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFNS",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFOA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFOS",2018-07-12,NA,"J O Q-2","33"
"Source","Lake Townsend at Dam near Greensboro, NC","PFPeA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFPeA",2018-07-12,NA,"U","40"
"Source","Lake Townsend at Dam near Greensboro, NC","PFPeS",2018-07-12,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBA",2018-01-03,NA,"J O Q-2","18"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBS",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDA",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDoA",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDS",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpA",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpS",2018-01-03,NA,"J O QL-1 U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxA",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxS",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNA",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFNS",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOA",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFOS",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeA",2018-01-03,NA,"J O Q-2","22"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFPeS",2018-01-03,NA,"U","40"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBA",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFBS",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDA",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDoA",2018-02-21,NA,"U","160"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFDS",2018-02-21,NA,"J O QR-1 U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpA",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHpS",2018-02-21,NA,"U","39"
"Source","MORGAN CRK AT SR 1726 NR FARRINGTON","PFHxA",2018-02-21,NA,"U","39"
