Type,Site,Analyte,Sample.Date,ppt,lab.qual,limit
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDS,2/21/2018,,J O QR-1 U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpA,2/21/2018,50,,
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpS,2/21/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxA,2/21/2018,,CR J O,53
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxS,2/21/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNA,2/21/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNS,2/21/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOA,2/21/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOS,2/21/2018,98,,
Source,"Lake Townsend at Dam near Greensboro, NC",4:2FTS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",6:2FTS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",8:2FTS,7/12/2018,,U,40
Source,"Lake Townsend at Dam near Greensboro, NC",FOSA,7/12/2018,,U,40
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeA,2/21/2018,45,,
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeS,2/21/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFTrDA,2/21/2018,,J O QC-1 QC-5 U,82
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFUdA,2/21/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,HFPO-DA (GenX),3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,NMeFOSAA,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBA,3/22/2018,,J O Q-2,28
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBS,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDA,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDoA,3/22/2018,,J O QS-3 U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDS,3/22/2018,,J O QC-5 QR-1 U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpA,3/22/2018,55,,
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpS,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxA,3/22/2018,82,,
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxS,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNA,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNS,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOA,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOS,3/22/2018,,J O Q-2,26
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeA,3/22/2018,56,,
Source,Lake Brandt at Dam near Hillsdale,4:2FTS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,6:2FTS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,8:2FTS,7/12/2018,,U,39
Source,Lake Brandt at Dam near Hillsdale,FOSA,7/12/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeS,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFTrDA,3/22/2018,,J O QC-1 QC-3 QC-5 QS-3 U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFUdA,3/22/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,HFPO-DA (GenX),4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,NMeFOSAA,4/11/2018,,U,160
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBA,4/11/2018,,J O Q-2,24
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBS,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDA,4/11/2018,,U,160
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDoA,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDS,4/11/2018,,J O QC-5 U,82
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpA,4/11/2018,43,,
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpS,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxA,4/11/2018,57,,
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxS,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNA,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNS,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOA,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOS,4/11/2018,,J O Q-2,18
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeA,4/11/2018,47,,
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeS,4/11/2018,,U,41
Source,Neuse River @ SR 2000,4:2FTS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,6:2FTS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,8:2FTS,7/26/2018,,U,40
Source,Neuse River @ SR 2000,FOSA,7/26/2018,,U,40
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFTrDA,4/11/2018,,U,82
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFUdA,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,HFPO-DA (GenX),5/9/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,NMeFOSAA,5/9/2018,,U,77
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBA,5/9/2018,,J O Q-2,25
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBS,5/9/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDA,5/9/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDoA,5/9/2018,,U,77
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDS,5/9/2018,,J O QC-3 U,150
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpA,5/9/2018,,J O Q-2,26
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpS,5/9/2018,,J O QL-3 U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxA,5/9/2018,,J O Q-2,35
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxS,5/9/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNA,5/9/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNS,5/9/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOA,5/9/2018,,J O Q-2,32
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOS,5/9/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeA,5/9/2018,,J O Q-2,32
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeS,5/9/2018,,U,39
Source,Falls Lake @ Marker #1 near Bayleaf NC,4:2FTS,7/26/2018,,U,39
Source,Falls Lake @ Marker #1 near Bayleaf NC,6:2FTS,7/26/2018,,U,39
Source,Falls Lake @ Marker #1 near Bayleaf NC,8:2FTS,7/26/2018,,J O QS-3 U,39
Source,Falls Lake @ Marker #1 near Bayleaf NC,FOSA,7/26/2018,,U,39
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFTrDA,5/9/2018,,U,150
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFUdA,5/9/2018,,U,290
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,HFPO-DA (GenX),6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,NMeFOSAA,6/13/2018,,J O QM-3 U,82
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBA,6/13/2018,,J O Q-2 QM-3,24
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFBS,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDA,6/13/2018,,U,160
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDoA,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFDS,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpA,6/13/2018,,J O Q-2,23
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHpS,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxA,6/13/2018,,J O Q-2,35
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFHxS,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNA,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFNS,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOA,6/13/2018,,J O Q-2,26
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFOS,6/13/2018,,J O Q-2 QM-3,25
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeA,6/13/2018,,J O Q-2,40
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFPeS,6/13/2018,,U,41
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,4:2FTS,7/26/2018,,U,40
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,6:2FTS,7/26/2018,,U,40
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,8:2FTS,7/26/2018,,J O QS-3 U,40
Source,Falls Lake @ Channel Marker #6 near Bayleaf NC,FOSA,7/26/2018,,U,40
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFTrDA,6/13/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,PFUdA,6/13/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,HFPO-DA (GenX),1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,NMeFOSAA,1/3/2018,,U,120
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBA,1/3/2018,,J O Q-2,26
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBS,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDA,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDoA,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDS,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpA,1/3/2018,,J O Q-2,26
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpS,1/3/2018,,J O QL-1 U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxA,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxS,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNA,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNS,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOA,1/3/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOS,1/3/2018,,J O Q-2,32
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeA,1/3/2018,,J O Q-2,26
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeS,1/3/2018,,U,40
Source,Flat River @ SR 1004,4:2FTS,7/26/2018,,U,40
Source,Flat River @ SR 1004,6:2FTS,7/26/2018,,U,40
Source,Flat River @ SR 1004,8:2FTS,7/26/2018,,U,40
Source,Flat River @ SR 1004,FOSA,7/26/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFTrDA,1/3/2018,,J O QC-1 QC-5 U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFUdA,1/3/2018,,U,79
Source,JORDAN LAKE NEAR FARRINGTON NC,HFPO-DA (GenX),2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,NMeFOSAA,2/21/2018,,U,79
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBS,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDoA,2/21/2018,,U,160
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDS,2/21/2018,,J O QR-1 U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpS,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxS,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNS,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOS,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeS,2/21/2018,,U,40
Source,Knap of Reeds Creek,4:2FTS,7/26/2018,,U,40
Source,Knap of Reeds Creek,6:2FTS,7/26/2018,,U,40
Source,Knap of Reeds Creek,8:2FTS,7/26/2018,,U,40
Source,Knap of Reeds Creek,FOSA,7/26/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFTrDA,2/21/2018,,J O QC-1 QC-5 U,79
Source,JORDAN LAKE NEAR FARRINGTON NC,PFUdA,2/21/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,HFPO-DA (GenX),3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,NMeFOSAA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBS,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDoA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDS,3/22/2018,,J O QC-5 QR-1 U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpS,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxS,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNS,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOS,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeS,3/22/2018,,U,37
Source,Eno River @ SR 1004,4:2FTS,7/26/2018,,U,40
Source,Eno River @ SR 1004,6:2FTS,7/26/2018,,U,40
Source,Eno River @ SR 1004,8:2FTS,7/26/2018,,U,40
Source,Eno River @ SR 1004,FOSA,7/26/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFTrDA,3/22/2018,,J O QC-1 QC-3 QC-5 U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,PFUdA,3/22/2018,,U,37
Source,JORDAN LAKE NEAR FARRINGTON NC,HFPO-DA (GenX),4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,NMeFOSAA,4/11/2018,,U,160
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBA,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBS,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDA,4/11/2018,,U,160
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDoA,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDS,4/11/2018,,J O QC-5 U,82
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpA,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpS,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxA,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxS,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNA,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNS,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOA,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOS,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeA,4/11/2018,,J O Q-2,19
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeS,4/11/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,4:2FTS,7/26/2018,,U,39
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,6:2FTS,7/26/2018,,U,39
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,8:2FTS,7/26/2018,,U,39
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,FOSA,7/26/2018,,U,39
Source,JORDAN LAKE NEAR FARRINGTON NC,PFTrDA,4/11/2018,,U,82
Source,JORDAN LAKE NEAR FARRINGTON NC,PFUdA,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,HFPO-DA (GenX),5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,NMeFOSAA,5/9/2018,,U,79
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBA,5/9/2018,,J O Q-2,19
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBS,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDA,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDoA,5/9/2018,,U,79
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDS,5/9/2018,,J O QC-3 U,160
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpA,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpS,5/9/2018,,J O QL-3 U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxA,5/9/2018,,U,79
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxS,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNA,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNS,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOA,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOS,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeA,5/9/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeS,5/9/2018,,U,40
Source,Ellerbe Creek @ SR 1636,4:2FTS,7/26/2018,,U,40
Source,Ellerbe Creek @ SR 1636,6:2FTS,7/26/2018,,U,40
Source,Ellerbe Creek @ SR 1636,8:2FTS,7/26/2018,,U,40
Source,Ellerbe Creek @ SR 1636,FOSA,7/26/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFTrDA,5/9/2018,,U,160
Source,JORDAN LAKE NEAR FARRINGTON NC,PFUdA,5/9/2018,,U,300
Source,JORDAN LAKE NEAR FARRINGTON NC,HFPO-DA (GenX),6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,NMeFOSAA,6/13/2018,,U,79
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFBS,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDA,6/13/2018,,U,160
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDoA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFDS,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHpS,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFHxS,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFNS,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFOS,6/13/2018,,J O Q-2,21
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFPeS,6/13/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,4:2FTS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,6:2FTS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,8:2FTS,7/26/2018,,J O QS-3 U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,FOSA,7/26/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,PFTrDA,6/13/2018,,U,40
Source,JORDAN LAKE NEAR FARRINGTON NC,PFUdA,6/13/2018,,U,40
Source,Knap of Reeds Creek,HFPO-DA (GenX),7/26/2018,,U,40
Source,Knap of Reeds Creek,NMeFOSAA,7/26/2018,,U,79
Source,Knap of Reeds Creek,PFBA,7/26/2018,,U,160
Source,Knap of Reeds Creek,PFBS,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFDA,7/26/2018,,U,79
Source,Knap of Reeds Creek,PFDoA,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFDS,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFHpA,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFHpS,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFHxA,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFHxS,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFNA,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFNS,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFOA,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFOS,7/26/2018,,J O Q-2,17
Source,Knap of Reeds Creek,PFPeA,7/26/2018,57,,
Source,Knap of Reeds Creek,PFPeS,7/26/2018,,U,40
Source,Fall Lake @ I-85 near Northside NC,4:2FTS,7/26/2018,,U,39
Source,Fall Lake @ I-85 near Northside NC,6:2FTS,7/26/2018,,U,39
Source,Fall Lake @ I-85 near Northside NC,8:2FTS,7/26/2018,,U,39
Source,Fall Lake @ I-85 near Northside NC,FOSA,7/26/2018,,U,39
Source,Knap of Reeds Creek,PFTrDA,7/26/2018,,U,40
Source,Knap of Reeds Creek,PFUdA,7/26/2018,,U,40
Source,Knap of Reeds Creek,HFPO-DA (GenX),8/16/2018,,J O Q-2 U,40
Source,Knap of Reeds Creek,NMeFOSAA,8/16/2018,,J O QC-3 U,80
Source,Knap of Reeds Creek,PFBA,8/16/2018,,J O QC-3 U,80
Source,Knap of Reeds Creek,PFBS,8/16/2018,,J O QC-3 U,40
Source,Knap of Reeds Creek,PFDA,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFDoA,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFDS,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFHpA,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFHpS,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFHxA,8/16/2018,,U,80
Source,Knap of Reeds Creek,PFHxS,8/16/2018,,J O QC-3 U,40
Source,Knap of Reeds Creek,PFNA,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFNS,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFOA,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFOS,8/16/2018,,J O Q-2,17
Source,Knap of Reeds Creek,PFPeA,8/16/2018,,J O Q-2,60
Source,Knap of Reeds Creek,PFPeA,8/16/2018,,J O Q-2,60
Source,Neuse River @ SR 2000,4:2FTS,8/16/2018,,U,39
Source,Neuse River @ SR 2000,6:2FTS,8/16/2018,,U,39
Source,Neuse River @ SR 2000,8:2FTS,8/16/2018,,U,39
Source,Neuse River @ SR 2000,FOSA,8/16/2018,,U,39
Source,Knap of Reeds Creek,PFPeS,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFTrDA,8/16/2018,,J O QC-3 QC-5 U,80
Source,Knap of Reeds Creek,PFUdA,8/16/2018,,U,40
Source,Knap of Reeds Creek,HFPO-DA (GenX),10/25/2018,,U,41
Source,Knap of Reeds Creek,NMeFOSAA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFBA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFBS,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFDA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFDoA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFDS,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFHpA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFHpS,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFHxA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFHxS,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFNA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFNS,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFOA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFOS,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFPeA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFPeS,10/25/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,4:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,6:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,8:2FTS,8/16/2018,,U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,FOSA,8/16/2018,,U,40
Source,Knap of Reeds Creek,PFTrDA,10/25/2018,,U,41
Source,Knap of Reeds Creek,PFUdA,10/25/2018,,U,41
Source,Knap of Reeds Creek,HFPO-DA (GenX),11/29/2018,,U,39
Source,Knap of Reeds Creek,NMeFOSAA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFBA,11/29/2018,,U,39
Source,Knap of Reeds Creek,PFBS,11/29/2018,,U,39
